protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
UniRef90_Q3ZB99,0,0,0,0,0.017908338,0,0,0
UniRef90_O95081,0.009097778,0,0,0,0,0,0,0
UniRef90_A1A4S6,0,0.004681841,0.004837649,0,0,0,0,0.004821482
UniRef90_A0A340YEI6,0.007209808,0.004681832,0,0,0,0,0,0.004821473
UniRef90_P27105,0.014421381,0.0074204,0,0,0,0,0,0.012464323
UniRef90_Q9JJV9,0.026554156,0.041757285,0.131487236,0.025694828,0.077197479,0.159479634,0.018553228,0.057061159
UniRef90_Q6AXU4,0.010562284,0,0,0,0.00499314,0,0,0
UniRef90_H3BPR2,0.012769441,0.022770393,0,0.005109336,0.00998522,0,0,0.012462975
UniRef90_E9PH38,0.007209555,0.012103849,0,0,0,0,0,0.009643322
UniRef90_F8WBE1,0,0.007420636,0,0,0,0,0,0.007641983
UniRef90_F1RGM4,0.051690779,0.061016791,0.069554079,0.066978757,0.074858798,0.070289156,0.04606412,0.076806788
UniRef90_Q9NQX7,0,0.00742043,0,0.008099697,0.011594038,0,0.008790185,0.007641771
UniRef90_F8WES2,0.029817698,0,0,0.008095021,0,0,0,0
UniRef90_A2AAA9,0.011758919,0.004681821,0,0,0,0,0,0.004821461
UniRef90_Q3UH93,0.01777065,0.017322189,0,0.008097467,0.027147954,0,0,0
UniRef90_Q9UBF6,0.033320347,0.033639981,0.024376519,0.014302041,0.024466187,0.014690822,0,0.037459143
UniRef90_Q14194-2,0,0,0,0,0.007914262,0,0,0
UniRef90_A0A0G2K5C8,0.036849093,0.041389364,0.046833665,0,0.02444135,0.022767138,0,0.045428394
UniRef90_A0A2R8YG27,0.009094595,0.034467773,0,0,0.004991231,0,0,0
UniRef90_Q0MVN8,0.026351449,0.028071338,0.007661658,0,0.007907906,0,0,0.01527607
UniRef90_Q6AXM5,0.009097702,0,0.007667606,0,0,0,0,0.007641939
UniRef90_A0A287BB18,0,0.01314485,0,0,0.00499305,0,0,0.012463903
UniRef90_P48634,0.049287073,0.044095801,0.042497303,0.036984267,0.038240175,0.035255794,0.030344886,0.042301206
UniRef90_P15791,0.015722041,0.027605975,0.025239214,0.008089855,0.014963591,0.013552813,0,0.027946437
UniRef90_K7BMZ5,0.004548792,0,0,0,0,0,0,0
UniRef90_Q9QYE6,0,0,0,0,0,0,0,0.004821501
UniRef90_Q5SSK3,0.007209832,0,0,0,0,0,0,0
UniRef90_O35165,0.019991431,0.009362365,0.007666381,0,0,0.018821748,0,0.009641696
UniRef90_Q9H2H8,0.018600783,0.018735595,0,0.014346974,0.014016856,0,0.005544407,0.01601769
UniRef90_D6RFJ0,0.023520475,0.029637379,0.02301628,0.017657468,0.018988647,0.013545709,0.005535279,0.027814023
UniRef90_A0A087WSD3,0,0.00468186,0,0,0,0,0,0
UniRef90_P10173,0.084437644,0.039876869,0.03110533,0.043198942,0.037296365,0.028199464,0.035527988,0.035984215
UniRef90_H0YIH3,0.035247448,0.039907647,0.02040739,0.032269038,0.032547958,0.008250778,0.030526918,0.03109542
UniRef90_M0RBV9,0,0,0.020915216,0,0,0,0,0
UniRef90_P17248,0.023552374,0.01678231,0.007665266,0.019462668,0.009983298,0,0,0.012461526
UniRef90_P24534,0,0,0,0,0.007912636,0,0,0.032551844
UniRef90_O00391,0.027004568,0.017824084,0,0,0,0,0,0.02897438
UniRef90_I3LCG5,0.025422572,0,0,0,0,0,0,0.026645817
UniRef90_M0R2T4,0.00454876,0.009364132,0,0,0,0,0,0
UniRef90_O94854,0.010555347,0.004678758,0,0.005106992,0.00498986,0,0,0.036613637
UniRef90_P54728,0.019988007,0,0,0,0,0,0,0
UniRef90_Q9BTT6,0.014420355,0.004681802,0,0,0,0,0,0.004821442
UniRef90_P51114,0,0.033277546,0.033504871,0.035409107,0,0.036437183,0,0
UniRef90_Q9ER88,0.00720972,0.007420643,0,0,0,0,0,0
UniRef90_Q5U2R0,0.007209742,0,0,0,0,0,0,0
UniRef90_Q63448,0.007209714,0.004681771,0,0,0.007913981,0,0,0.009643592
UniRef90_Q8BZM1,0.01442109,0,0,0,0.004993082,0,0,0
UniRef90_Q99LT0,0.011759424,0.009363962,0.004837548,0,0.004993043,0,0,0.004821381
UniRef90_Q9JLZ3-2,0.004548354,0.014046154,0,0,0.009986295,0,0,0.020848493
UniRef90_Q13459,0.004548735,0.004681802,0.004837609,0,0.004993107,0.005247331,0,0.004821442
UniRef90_Q8C050,0.019983805,0.022021683,0,0.005109041,0.004991862,0,0,0.021190674
UniRef90_Q9Y394,0,0.013144947,0,0,0,0,0,0.007641897
UniRef90_A2A432,0.004548668,0.014843097,0,0,0.011594105,0,0,0
UniRef90_D4A9Z2,0.007207981,0.012101423,0,0.005109124,0.025444593,0,0.005544462,0.004820319
UniRef90_Q6MG76,0,0.010871259,0,0,0,0,0,0.011195588
UniRef90_P34930,0.027848463,0.022517613,0.023519696,0.018901782,0,0,0,0.018835355
UniRef90_D6R9Z1,0.027221199,0.029839559,0,0.022771995,0,0,0,0.032071321
UniRef90_D3ZGM7,0.011758115,0.0182962,0.016073504,0.011864797,0.004992313,0,0.012877225,0.015284033
UniRef90_F8VQY6,0.025978237,0.021478185,0.018420967,0.013205781,0.011589066,0.008313099,0,0.007638308
UniRef90_O15254,0,0,0,0,0.004993166,0,0,0
UniRef90_O95070,0,0,0,0,0,0,0,0.007642006
UniRef90_A0A0G2JGX3,0.015113645,0.015556338,0,0,0.004992795,0,0,0.00964286
UniRef90_Q9P299,0.016308876,0,0,0,0.007914147,0,0,0
UniRef90_P10126,0.033413418,0.034300193,0.015235002,0.017567689,0.020280224,0,0,0.047855904
UniRef90_P17931,0.045903477,0.067148973,0.040335161,0.037873116,0.028197449,0.013855908,0.034115025,0.045758389
UniRef90_Q8BH57,0.007209527,0,0.013583118,0,0,0,0,0.011195371
UniRef90_K7EMC7,0.018200029,0.013144124,0.007667084,0,0.004992775,0,0,0.017286301
UniRef90_Q03173-6,0.010561391,0.018297683,0,0,0.004992718,0,0,0.016683215
UniRef90_A0A287A9I6,0.004548774,0,0,0,0.0079141,0,0,0
UniRef90_Q9CR62,0.010562028,0.01484211,0,0,0,0,0,0.01528505
UniRef90_P80108,0.004548792,0,0,0,0,0,0,0
UniRef90_A0A287B5R1,0.0045487,0.004681766,0.007667535,0,0.007913972,0.00831713,0,0
UniRef90_P55327,0,0,0,0,0,0,0,0.009643276
UniRef90_A0A2I2ZDM6,0.007209832,0,0,0,0,0,0,0
UniRef90_Q91XB7,0,0,0,0,0,0,0,0.011195655
UniRef90_E7EPK1,0,0.007420662,0,0,0,0,0,0
UniRef90_Q9H0D6,0.016834497,0,0,0,0,0,0,0
UniRef90_K7EME7,0,0,0,0,0,0,0,0.004821501
UniRef90_Q9Y2K3,0.011759449,0.013144606,0,0.013210914,0,0,0,0
UniRef90_A0A5G2QGB7,0,0,0.0096757,0,0,0,0,0
UniRef90_F2Z3U3,0.007209832,0,0,0,0,0,0,0
UniRef90_H7BZ16,0,0.004681851,0,0,0.004993159,0,0,0
UniRef90_P55957,0.051592639,0.04970103,0.067031576,0.033199609,0.037267664,0.043068637,0.014325509,0.037315843
UniRef90_A0A485PF81,0.007209458,0.014843359,0,0,0.015830507,0,0,0.004821239
UniRef90_Q64433,0,0.004681849,0.004837658,0,0,0,0,0
UniRef90_D3ZKC6,0.007209821,0.00468184,0,0,0,0,0,0
UniRef90_Q8CJ53,0.007209702,0,0,0,0.004993135,0,0,0.00764197
UniRef90_A0A337SCT6,0,0,0.007667621,0.008099891,0,0,0,0
UniRef90_Q9R0Q3,0,0,0,0,0.007914111,0,0,0
UniRef90_H7C5L4,0.004547553,0.014840127,0.013580568,0.005108987,0.027134779,0.010492869,0,0.007639941
UniRef90_Q8WTS1,0.025351229,0.046535309,0.012466075,0,0.012866619,0.013523131,0,0.01242414
UniRef90_A0A0A6YVR0,0.015737652,0.020893593,0.00483667,0,0.004992137,0,0,0.01884378
UniRef90_Q08209,0.028613804,0.031945952,0.032342447,0.0348408,0.030669781,0.027009374,0.032997166,0.043249986
UniRef90_A0A287AVR1,0.0144213,0.01087127,0.011232968,0,0,0,0,0.007641698
UniRef90_A0A5G2QX18,0.009097481,0.017330771,0,0,0,0,0,0.012464311
UniRef90_O75879,0,0.029875965,0,0,0,0,0,0.004820908
UniRef90_H0YB56,0.004548776,0.004681844,0,0,0.004993152,0,0,0
UniRef90_B4DV11,0.010562375,0.007420487,0,0,0.011594127,0,0,0.011195436
UniRef90_K7EIH9,0.019310595,0.004676916,0.030003838,0.005104981,0.030752165,0.032001592,0,0.01667022
UniRef90_Q9JLM9,0.012763679,0,0,0,0,0,0,0.040858808
UniRef90_D3Z0S1,0.056756231,0.055435231,0.02751926,0.03560175,0.03285474,0.023498604,0.03773065,0.039856831
UniRef90_Q9Z1G4-3,0.004548783,0,0,0,0.00499316,0,0,0
UniRef90_H3BSJ9,0.019983723,0.025766052,0.013576687,0.014343397,0.014013361,0.008313101,0,0.016014815
UniRef90_O55096,0.016836642,0,0,0,0,0,0,0
UniRef90_F1S5R9,0.012769298,0.016788399,0.014515703,0.005109279,0.014018666,0.010494868,0.005544629,0.013535554
UniRef90_Q0V8R6,0.030922587,0.024034194,0.01532631,0,0,0.012175702,0,0.01118653
UniRef90_H0YMA5,0,0.009364,0,0.00511027,0.004993063,0,0,0.013536463
UniRef90_F8W0P7,0.013647131,0.004681784,0.004837591,0.005110295,0,0,0,0.004821423
UniRef90_H0YJN9,0.017322592,0.013143441,0,0,0,0,0,0.016684192
UniRef90_O95786,0.012767724,0.020892763,0.014512918,0.010219131,0.011592236,0,0,0.020116547
UniRef90_O43708,0.007209411,0.014841859,0,0.008099582,0,0,0,0.016682832
UniRef90_Q9R061,0.00720972,0.007420643,0,0,0,0,0,0
UniRef90_Q8BWW9,0.016835275,0.018734087,0.01451259,0.015331042,0.004992382,0,0,0.016017553
UniRef90_F7CXD5,0,0.00468186,0,0,0,0,0,0
UniRef90_P11940,0.018593529,0.027349231,0.016068922,0,0,0,0,0.015281487
UniRef90_Q9QZ57,0.012769937,0.01314374,0.019784142,0,0,0.014732483,0,0.007640937
UniRef90_A0A7F8RBT4,0.013647523,0,0.011233611,0,0.009986317,0.010495798,0,0.004821159
UniRef90_B4DEH9,0.004548777,0.004681846,0,0,0,0,0,0.004821487
UniRef90_P11232,0.047718202,0.050749645,0.026235379,0.029655361,0.026749928,0.011853239,0.027380017,0.042687166
UniRef90_A0A3Q1M8H8,0.029405888,0.020879831,0.01606062,0.015320129,0.021207706,0.008309205,0,0.024946232
UniRef90_A0A2I3T2R7,0,0,0,0,0,0,0,0.007642006
UniRef90_A0A1B0GRW9,0.021388865,0.024947083,0.012498411,0.021720819,0.007908205,0.00831089,0.018428306,0.020483944
UniRef90_H7BZD1,0.049077875,0.065325143,0.040151765,0.061324938,0.039693717,0.035297941,0.064380509,0.086627524
UniRef90_E9Q238,0.007209556,0,0.007667483,0.008099745,0.007913918,0,0,0.011195836
UniRef90_A0A0A0MQU0,0,0,0.00483762,0.005110326,0.007914221,0,0,0
UniRef90_A0A667GVR1,0.004548552,0.014843907,0,0,0,0,0,0.013537755
UniRef90_Q9EPK5,0.028449108,0.046471089,0.02863449,0.0214915,0.059307403,0.013186376,0.005388757,0.038010661
UniRef90_I3L920,0.011759727,0.007420653,0,0,0,0,0,0
UniRef90_Q9CPV3,0,0.010871259,0,0,0,0,0,0.011195588
UniRef90_F1STG5,0.00909794,0.007420639,0.00483757,0.005110273,0.007913969,0,0,0
UniRef90_Q9UKU9,0.054113771,0.043619922,0.025624812,0.018087272,0.02345573,0,0,0.030515173
UniRef90_Q13287,0.030348165,0.004678599,0.020175315,0,0.014973779,0.008311504,0,0.011188339
UniRef90_F1SR05,0.024863114,0.024779005,0.004833524,0.022797295,0.004988891,0,0.02314343,0.017834944
UniRef90_Q96I99,0.004548756,0.004681824,0.004837632,0,0.00791407,0,0,0
UniRef90_H0YH82,0.093091136,0.072539863,0.088776984,0.041426917,0.05155813,0.074635944,0.031513227,0.060114485
UniRef90_P62333,0.018199567,0,0,0,0,0,0,0
UniRef90_A0A0S2Z6M9,0,0.009363927,0,0,0.004993144,0,0,0
UniRef90_C9JNU6,0.032758221,0,0,0,0,0,0,0.007639118
UniRef90_G5E991,0.004548792,0,0,0,0,0,0,0
UniRef90_P16070-15,0.044402839,0.039138708,0.023513568,0.024082114,0.028258883,0,0.020331322,0.032944435
UniRef90_G3UWP5,0.076786865,0.063969574,0.043900455,0.037142774,0.047358642,0.036659872,0.030000749,0.06380411
UniRef90_Q9GLV6,0.004548722,0.009364054,0.007667572,0,0,0,0,0.007641905
UniRef90_A0A5F9CDC3,0,0.016198046,0,0,0,0,0,0.016681533
UniRef90_Q00519,0.051755091,0.048693702,0.033695395,0.018893253,0.025303913,0.020397832,0.012495398,0.03702452
UniRef90_A0A087X0W0,0.065952949,0.062235462,0.073412319,0.041936677,0.060085181,0.058934115,0.026706219,0.053876309
UniRef90_G3V3W4,0.01511289,0,0,0,0,0,0,0
UniRef90_Q8BG51,0.017775221,0.013145281,0,0,0.004992914,0,0,0
UniRef90_F7CI83,0.014420843,0.014842988,0,0,0,0,0,0
UniRef90_A0A0D9R1V9,0.009097879,0,0.007667594,0.005110315,0,0,0,0
UniRef90_P21912,0.039191045,0.045560989,0.028613131,0.039408799,0.040406696,0.008150967,0,0.045274447
UniRef90_Q8R1Q9,0,0,0,0,0,0,0,0.007642006
UniRef90_P52503,0.007208985,0.020578206,0,0,0.00499257,0,0,0.014465776
UniRef90_Q9Z2P6,0,0.03127451,0,0.00805757,0.047882118,0,0,0
UniRef90_P48758,0.025678141,0.026011721,0.014492575,0.031271589,0.019487351,0.013544695,0.033801534,0.00481367
UniRef90_H3BMD8,0.004548777,0.004681846,0,0,0,0,0,0.004821487
UniRef90_O88900,0.007208375,0,0,0,0,0,0,0.033118572
UniRef90_J3KPG1,0.009097897,0.004681811,0,0,0.007914049,0,0,0
UniRef90_F1S5J1,0.016309753,0.015554093,0.007666944,0,0.007913363,0,0,0.017289026
UniRef90_G3V2J8,0.027732034,0.029770309,0.018407759,0.014336758,0.022260821,0.014719607,0.012868245,0.017274119
UniRef90_Q04837,0.013629567,0.039092785,0,0.011850786,0,0,0,0.018341902
UniRef90_A0A5G2QKU1,0,0,0,0.005110345,0,0,0,0.009643248
UniRef90_Q9BRK3,0.004548792,0,0,0,0,0,0,0
UniRef90_P26453,0.024700732,0.031615757,0,0,0.004989334,0,0,0.023661913
UniRef90_A0JN30,0.022748566,0.024933176,0,0.01619987,0,0,0,0
UniRef90_D6RG07,0.0299378,0.025717229,0,0,0,0,0,0.037906655
UniRef90_A0A6J3ES02,0.018972566,0.010869532,0.009673944,0.016978182,0.018480575,0,0.017583622,0.007640447
UniRef90_F1SBA6,0,0,0,0,0.004992743,0,0,0.020118596
UniRef90_A0A5F5PPR4,0.007209832,0,0,0,0,0,0,0
UniRef90_A0A1Y7VKF5,0,0.004681852,0,0,0,0,0,0.004821493
UniRef90_O70571,0.034257064,0.044925932,0.032741505,0.028910427,0.020980044,0,0.015390684,0.042340428
UniRef90_Q3UD61,0.029208172,0.02981121,0.030884175,0.015278659,0.030128578,0.027785663,0.008756902,0.026916009
UniRef90_F1RKG8,0.009097776,0.009363837,0.004837483,0,0,0,0,0.015286065
UniRef90_P28480,0.109814043,0.03288103,0.03847649,0.033223903,0.04060125,0.022369409,0.031674308,0.033919917
UniRef90_D3DTD2,0.029381768,0.033412646,0.032246239,0.031150559,0.046434015,0.032089245,0.018201861,0.035991159
UniRef90_Q9EPM5,0.027443146,0.038303886,0.040519649,0.021150545,0.015703663,0.041134654,0,0.022227794
UniRef90_P11171-7,0.018598294,0.014842219,0.015336032,0,0,0,0,0.011194752
UniRef90_G3TMJ6,0.013648083,0.00742045,0,0,0.007914063,0,0,0.007641792
UniRef90_P30566-2,0.010562104,0.007420297,0,0,0,0.014733827,0,0.011195568
UniRef90_E5RH59,0.007209742,0,0,0,0,0,0,0
UniRef90_A0A5G2QRU9,0,0.007420667,0.004837588,0.005110293,0.007914169,0,0,0.004821421
UniRef90_A0A0U1RRM6,0.010561391,0.018297683,0,0,0.004992718,0,0,0.016683215
